30.0,70.0,70.0,2.0,1.2000000476837158,0.8999999761581421
1,54,27,1917,hard,120,1900.0,500.0
21, 57

43.659355,70.0,70.0,2.0,1.2,0.8999999761581421,186.57798348466167,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

43.62994,70.0,70.0,2.0,1.2,0.8999999761581421,185.77526530205796,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

43.579613,70.0,70.0,2.0,1.2,0.8999999761581421,184.40588194929296,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

43.564354,70.0,70.0,2.0,1.2,0.8999999761581421,183.9916978874826,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

43.519463,70.0,70.0,2.0,1.2,0.8999999761581421,182.77586859936127,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

43.524406,70.0,70.0,2.0,1.2,0.8999999761581421,182.9095693678246,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

43.54486,70.0,70.0,2.0,1.2,0.8999999761581421,183.46325517073274,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

43.476048,70.0,70.0,2.0,1.2,0.8999999761581421,181.60385664996284,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

43.504223,70.0,70.0,2.0,1.2,0.8999999761581421,182.36403531920223,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

43.48632,70.0,70.0,2.0,1.2,0.8999999761581421,181.88084051018814,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

43.485245,70.0,70.0,2.0,1.2,0.8999999761581421,181.85182599374093,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

43.461082,70.0,70.0,2.0,1.2,0.8999999761581421,181.20074095443124,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

43.37773,70.0,70.0,2.0,1.2,0.8999999761581421,178.96369535685517,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

43.362175,70.0,70.0,2.0,1.2,0.8999999761581421,178.54772040440002,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

43.37455,70.0,70.0,2.0,1.2,0.8999999761581421,178.87858411070192,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

43.333244,70.0,70.0,2.0,1.2,0.8999999761581421,177.77540419629076,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

43.34716,70.0,70.0,2.0,1.2,0.8999999761581421,178.1466891244636,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

43.350048,70.0,70.0,2.0,1.2,0.8999999761581421,178.22378334276436,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

43.25539,70.0,70.0,2.0,1.2,0.8999999761581421,175.70536848566553,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

43.268955,70.0,70.0,2.0,1.2,0.8999999761581421,176.06517291466298,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

43.244633,70.0,70.0,2.0,1.2,0.8999999761581421,175.42029591278697,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

43.23653,70.0,70.0,2.0,1.2,0.8999999761581421,175.2057344875211,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

43.15185,70.0,70.0,2.0,1.2,0.8999999761581421,172.97120193020965,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

43.146122,70.0,70.0,2.0,1.2,0.8999999761581421,172.82052308043058,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

43.153828,70.0,70.0,2.0,1.2,0.8999999761581421,173.0231822993519,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

43.075493,70.0,70.0,2.0,1.2,0.8999999761581421,170.96851350279758,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

43.063538,70.0,70.0,2.0,1.2,0.8999999761581421,170.65601456537843,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

43.04521,70.0,70.0,2.0,1.2,0.8999999761581421,170.17755069793202,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

43.012394,70.0,70.0,2.0,1.2,0.8999999761581421,169.3223963468481,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

42.978943,70.0,70.0,2.0,1.2,0.8999999761581421,168.45295805111527,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

42.940315,70.0,70.0,2.0,1.2,0.8999999761581421,167.45175868092338,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

42.999226,70.0,70.0,2.0,1.2,0.8999999761581421,168.9798666275019,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

43.0168,70.0,70.0,2.0,1.2,0.8999999761581421,169.4370803332422,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

43.056923,70.0,70.0,2.0,1.2,0.8999999761581421,170.48323594551766,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

