30.0,70.0,70.0,2.0,1.2000000476837158,0.8999999761581421
1,43,22,2215,easy,60,2563.0,170.0

56.138454,70.0,70.0,2.0,1.2,0.8999999761581421,683.2188003685005,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

56.041374,70.0,70.0,2.0,1.2,0.8999999761581421,678.1531705652014,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

55.943974,70.0,70.0,2.0,1.2,0.8999999761581421,673.0897631095868,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

55.874855,70.0,70.0,2.0,1.2,0.8999999761581421,669.5081234188401,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

55.791878,70.0,70.0,2.0,1.2,0.8999999761581421,665.2209576946334,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

55.768196,70.0,70.0,2.0,1.2,0.8999999761581421,663.9999305550591,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

55.778282,70.0,70.0,2.0,1.2,0.8999999761581421,664.5198314055451,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

55.750572,70.0,70.0,2.0,1.2,0.8999999761581421,663.091968863795,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

55.700203,70.0,70.0,2.0,1.2,0.8999999761581421,660.5004312545643,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

55.60998,70.0,70.0,2.0,1.2,0.8999999761581421,655.8711543185782,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

55.591854,70.0,70.0,2.0,1.2,0.8999999761581421,654.9429960432608,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

55.557026,70.0,70.0,2.0,1.2,0.8999999761581421,653.1615733349608,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

55.530533,70.0,70.0,2.0,1.2,0.8999999761581421,651.8081069367472,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

55.47558,70.0,70.0,2.0,1.2,0.8999999761581421,649.0050901324139,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

55.38936,70.0,70.0,2.0,1.2,0.8999999761581421,644.6195260828827,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

55.352467,70.0,70.0,2.0,1.2,0.8999999761581421,642.747561854907,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

55.341953,70.0,70.0,2.0,1.2,0.8999999761581421,642.2145959234476,0.0,0.0,0.0,0.0,0.0,7.993605792190378E-19

